
D  100	WGS 84
GPS 12   2.01 
T  N51 53.3700 W001 08.4131 Thu Aug 14 14:38:17 1997
T  N51 53.7939 W001 08.4739 Thu Aug 14 14:38:38 1997
T  N51 54.2182 W001 08.3117 Thu Aug 14 14:38:59 1997
T  N51 54.6008 W001 08.0140 Thu Aug 14 14:39:19 1997
T  N51 54.9501 W001 07.7375 Thu Aug 14 14:39:39 1997
T  N51 55.3093 W001 07.4472 Thu Aug 14 14:40:00 1997
T  N51 55.6530 W001 07.3998 Thu Aug 14 14:40:21 1997
T  N51 56.0148 W001 07.0937 Thu Aug 14 14:40:42 1997
T  N51 56.3566 W001 06.7822 Thu Aug 14 14:41:02 1997
T  N51 56.6997 W001 06.4610 Thu Aug 14 14:41:23 1997
T  N51 57.0519 W001 06.1562 Thu Aug 14 14:41:44 1997
T  N51 57.3538 W001 05.8835 Thu Aug 14 14:42:04 1997
T  N51 57.6283 W001 05.5166 Thu Aug 14 14:42:24 1997
T  N51 57.9013 W001 05.0824 Thu Aug 14 14:42:45 1997
T  N51 58.2070 W001 04.6678 Thu Aug 14 14:43:06 1997
T  N51 58.5093 W001 04.2398 Thu Aug 14 14:43:27 1997
T  N51 58.8411 W001 04.0769 Thu Aug 14 14:43:48 1997
T  N51 58.6422 W001 04.2514 Thu Aug 14 14:44:09 1997
T  N51 58.8025 W001 03.9301 Thu Aug 14 14:44:29 1997
T  N51 58.6409 W001 03.9012 Thu Aug 14 14:44:50 1997
T  N51 58.8038 W001 03.9140 Thu Aug 14 14:45:10 1997
T  N51 58.5295 W001 03.8024 Thu Aug 14 14:45:30 1997
T  N51 58.7964 W001 03.5754 Thu Aug 14 14:45:51 1997
T  N51 58.6496 W001 03.6820 Thu Aug 14 14:46:12 1997
T  N51 58.7986 W001 03.6794 Thu Aug 14 14:46:33 1997
T  N51 58.7265 W001 03.4586 Thu Aug 14 14:46:53 1997
T  N51 58.6567 W001 03.6884 Thu Aug 14 14:47:14 1997
T  N51 58.7281 W001 03.3244 Thu Aug 14 14:47:34 1997
T  N51 58.5836 W001 03.4950 Thu Aug 14 14:47:54 1997
T  N51 58.7104 W001 03.3360 Thu Aug 14 14:48:15 1997
T  N51 58.5833 W001 03.1042 Thu Aug 14 14:48:35 1997
T  N51 58.6943 W001 03.3221 Thu Aug 14 14:48:55 1997
T  N51 58.6985 W001 02.9736 Thu Aug 14 14:49:15 1997
T  N51 58.6435 W001 03.2249 Thu Aug 14 14:49:36 1997
T  N51 58.7436 W001 02.9060 Thu Aug 14 14:49:56 1997
T  N51 58.6039 W001 02.9700 Thu Aug 14 14:50:17 1997
T  N51 58.7574 W001 02.9417 Thu Aug 14 14:50:37 1997
T  N51 58.6934 W001 02.6346 Thu Aug 14 14:50:58 1997
T  N51 58.7539 W001 02.9233 Thu Aug 14 14:51:18 1997
T  N51 58.6522 W001 02.4843 Thu Aug 14 14:51:39 1997
T  N51 58.8157 W001 02.7154 Thu Aug 14 14:51:59 1997
T  N51 58.6470 W001 02.5490 Thu Aug 14 14:52:19 1997
T  N51 58.7703 W001 02.6671 Thu Aug 14 14:52:39 1997
T  N51 58.7471 W001 02.3308 Thu Aug 14 14:52:59 1997
T  N51 58.7664 W001 02.5477 Thu Aug 14 14:53:19 1997
T  N51 58.8920 W001 02.1724 Thu Aug 14 14:53:40 1997
T  N51 59.2779 W001 02.0318 Thu Aug 14 14:54:01 1997
T  N51 59.6596 W001 01.9069 Thu Aug 14 14:54:21 1997
T  N52 00.0822 W001 01.7855 Thu Aug 14 14:54:42 1997
T  N52 00.5113 W001 01.7135 Thu Aug 14 14:55:03 1997
T  N52 00.9316 W001 01.6864 Thu Aug 14 14:55:23 1997
T  N52 01.3716 W001 01.6800 Thu Aug 14 14:55:44 1997
T  N52 01.7456 W001 01.5554 Thu Aug 14 14:56:04 1997
T  N52 02.1541 W001 01.4560 Thu Aug 14 14:56:25 1997
T  N52 02.5747 W001 01.3517 Thu Aug 14 14:56:46 1997
T  N52 02.9877 W001 01.2004 Thu Aug 14 14:57:07 1997
T  N52 03.3916 W001 01.0491 Thu Aug 14 14:57:28 1997
T  N52 03.7718 W001 00.9004 Thu Aug 14 14:57:49 1997
T  N52 04.1564 W001 00.8151 Thu Aug 14 14:58:10 1997
T  N52 04.5500 W001 00.7018 Thu Aug 14 14:58:31 1997
T  N52 04.9266 W001 00.5602 Thu Aug 14 14:58:52 1997
T  N52 05.3045 W001 00.4163 Thu Aug 14 14:59:13 1997
T  N52 05.6798 W001 00.2728 Thu Aug 14 14:59:34 1997
T  N52 06.0412 W001 00.0484 Thu Aug 14 14:59:55 1997
T  N52 06.3991 W000 59.8434 Thu Aug 14 15:00:16 1997
T  N52 06.7480 W000 59.6770 Thu Aug 14 15:00:36 1997
T  N52 07.0870 W000 59.3355 Thu Aug 14 15:00:56 1997
T  N52 07.4455 W000 58.9811 Thu Aug 14 15:01:17 1997
T  N52 07.7896 W000 58.7349 Thu Aug 14 15:01:38 1997
T  N52 08.1082 W000 58.6384 Thu Aug 14 15:01:58 1997
T  N52 08.4069 W000 58.2811 Thu Aug 14 15:02:19 1997
T  N52 08.6612 W000 57.7941 Thu Aug 14 15:02:40 1997
T  N52 08.9058 W000 57.3396 Thu Aug 14 15:03:00 1997
T  N52 09.1588 W000 56.8588 Thu Aug 14 15:03:21 1997
T  N52 09.4198 W000 56.8005 Thu Aug 14 15:03:41 1997
T  N52 09.2451 W000 56.7062 Thu Aug 14 15:04:02 1997
T  N52 09.4314 W000 56.7619 Thu Aug 14 15:04:22 1997
T  N52 09.3020 W000 56.4642 Thu Aug 14 15:04:42 1997
T  N52 09.5537 W000 56.6569 Thu Aug 14 15:05:03 1997
T  N52 09.4379 W000 56.9077 Thu Aug 14 15:05:24 1997
T  N52 09.4701 W000 56.5089 Thu Aug 14 15:05:44 1997
T  N52 09.3503 W000 56.5771 Thu Aug 14 15:06:04 1997
T  N52 09.4729 W000 56.4613 Thu Aug 14 15:06:24 1997
T  N52 09.3706 W000 56.3554 Thu Aug 14 15:06:45 1997
T  N52 09.3922 W000 56.5002 Thu Aug 14 15:07:05 1997
T  N52 09.4424 W000 56.1664 Thu Aug 14 15:07:26 1997
T  N52 09.3555 W000 56.0647 Thu Aug 14 15:07:47 1997
T  N52 09.3358 W000 56.2231 Thu Aug 14 15:08:07 1997
T  N52 09.4305 W000 56.1165 Thu Aug 14 15:08:28 1997
T  N52 09.4089 W000 55.9624 Thu Aug 14 15:08:49 1997
T  N52 09.2808 W000 55.9128 Thu Aug 14 15:09:09 1997
T  N52 09.2592 W000 56.0448 Thu Aug 14 15:09:30 1997
T  N52 09.3413 W000 55.9910 Thu Aug 14 15:09:51 1997
T  N52 09.2898 W000 55.8214 Thu Aug 14 15:10:12 1997
T  N52 09.1604 W000 55.7673 Thu Aug 14 15:10:33 1997
T  N52 09.2431 W000 55.9514 Thu Aug 14 15:10:53 1997
T  N52 09.2303 W000 55.5890 Thu Aug 14 15:11:14 1997
T  N52 09.1820 W000 55.8706 Thu Aug 14 15:11:35 1997
T  N52 09.3107 W000 55.3943 Thu Aug 14 15:11:56 1997
T  N52 09.6113 W000 54.9746 Thu Aug 14 15:12:17 1997
T  N52 09.9191 W000 54.6884 Thu Aug 14 15:12:37 1997
T  N52 10.2052 W000 54.3810 Thu Aug 14 15:12:58 1997
T  N52 10.4900 W000 54.0450 Thu Aug 14 15:13:19 1997
T  N52 10.7530 W000 53.6417 Thu Aug 14 15:13:39 1997
T  N52 11.0739 W000 53.3836 Thu Aug 14 15:13:59 1997
T  N52 11.1466 W000 53.5648 Thu Aug 14 15:14:20 1997
T  N52 10.7688 W000 53.8158 Thu Aug 14 15:14:41 1997
T  N52 10.4006 W000 54.0540 Thu Aug 14 15:15:02 1997
T  N52 10.0658 W000 54.2690 Thu Aug 14 15:15:23 1997
T  N52 09.8225 W000 54.2938 Thu Aug 14 15:15:43 1997
T  N52 09.8161 W000 54.2845 Thu Aug 14 15:16:03 1997
T  N52 09.8106 W000 54.2069 Thu Aug 14 15:16:24 1997
T  N52 09.7974 W000 54.1400 Thu Aug 14 15:16:45 1997
T  N52 09.7961 W000 54.1445 Thu Aug 14 15:17:05 1997
T  N52 09.8067 W000 54.1441 Thu Aug 14 15:17:25 1997
T  N52 09.8293 W000 54.1126 Thu Aug 14 15:17:46 1997
T  N52 09.8560 W000 54.0209 Thu Aug 14 15:18:06 1997
T  N52 09.8624 W000 53.8786 Thu Aug 14 15:18:26 1997
T  N52 09.8453 W000 53.7672 Thu Aug 14 15:18:47 1997
T  N52 09.7491 W000 53.7476 Thu Aug 14 15:19:07 1997
T  N52 09.7108 W000 53.7444 Thu Aug 14 15:19:28 1997
T  N52 09.7990 W000 53.8052 Thu Aug 14 15:19:48 1997
T  N52 09.4218 W000 53.9388 Thu Aug 14 15:20:08 1997
T  N52 08.9988 W000 54.1316 Thu Aug 14 15:20:29 1997
T  N52 08.5205 W000 54.3131 Thu Aug 14 15:20:50 1997
T  N52 08.0616 W000 54.4142 Thu Aug 14 15:21:10 1997
T  N52 07.5923 W000 54.5838 Thu Aug 14 15:21:31 1997
T  N52 07.1381 W000 54.7827 Thu Aug 14 15:21:52 1997
T  N52 06.6878 W000 54.9678 Thu Aug 14 15:22:13 1997
T  N52 06.2775 W000 55.1059 Thu Aug 14 15:22:33 1997
T  N52 05.8121 W000 55.3070 Thu Aug 14 15:22:54 1997
T  N52 05.3392 W000 55.5343 Thu Aug 14 15:23:15 1997
T  N52 04.8867 W000 55.7654 Thu Aug 14 15:23:36 1997
T  N52 04.4403 W000 55.9762 Thu Aug 14 15:23:57 1997
T  N52 03.9932 W000 56.1948 Thu Aug 14 15:24:18 1997
T  N52 03.5716 W000 56.4053 Thu Aug 14 15:24:38 1997
T  N52 03.1303 W000 56.5984 Thu Aug 14 15:24:59 1997
T  N52 02.7054 W000 56.7377 Thu Aug 14 15:25:19 1997
T  N52 02.2880 W000 56.9376 Thu Aug 14 15:25:40 1997
T  N52 01.9078 W000 57.1208 Thu Aug 14 15:26:00 1997
T  N52 01.5876 W000 57.3602 Thu Aug 14 15:26:21 1997
T  N52 01.2049 W000 57.6235 Thu Aug 14 15:26:42 1997
T  N52 00.8740 W000 57.9138 Thu Aug 14 15:27:02 1997
T  N52 00.5727 W000 58.2969 Thu Aug 14 15:27:23 1997
T  N52 00.2486 W000 58.6709 Thu Aug 14 15:27:44 1997
T  N51 59.9226 W000 59.0098 Thu Aug 14 15:28:04 1997
T  N51 59.6364 W000 59.3667 Thu Aug 14 15:28:24 1997
T  N51 59.6609 W000 59.1244 Thu Aug 14 15:28:45 1997
T  N51 59.5688 W000 59.3574 Thu Aug 14 15:29:05 1997
T  N51 59.7185 W000 59.2988 Thu Aug 14 15:29:26 1997
T  N51 59.4459 W000 59.3551 Thu Aug 14 15:29:46 1997
T  N51 59.4922 W000 59.1701 Thu Aug 14 15:30:07 1997
T  N51 59.2737 W000 59.5573 Thu Aug 14 15:30:28 1997
T  N51 59.2112 W001 00.1759 Thu Aug 14 15:30:48 1997
T  N51 59.1984 W001 00.8537 Thu Aug 14 15:31:09 1997
T  N51 59.2199 W001 01.4550 Thu Aug 14 15:31:29 1997
T  N51 59.2515 W001 02.0704 Thu Aug 14 15:31:50 1997
T  N51 59.2273 W001 01.8602 Thu Aug 14 15:32:11 1997
T  N51 59.1137 W001 01.8976 Thu Aug 14 15:32:31 1997
T  N51 59.1272 W001 01.9468 Thu Aug 14 15:32:52 1997
T  N51 59.2264 W001 01.8490 Thu Aug 14 15:33:12 1997
T  N51 59.0864 W001 01.8490 Thu Aug 14 15:33:33 1997
T  N51 59.1752 W001 02.1663 Thu Aug 14 15:33:53 1997
T  N51 58.8862 W001 02.4225 Thu Aug 14 15:34:13 1997
T  N51 58.5205 W001 02.6926 Thu Aug 14 15:34:34 1997
T  N51 58.1948 W001 02.8776 Thu Aug 14 15:34:55 1997
T  N51 57.8308 W001 02.9806 Thu Aug 14 15:35:15 1997
T  N51 57.7690 W001 02.6581 Thu Aug 14 15:35:36 1997
T  N51 57.6988 W001 02.7116 Thu Aug 14 15:35:57 1997
T  N51 57.7538 W001 02.8413 Thu Aug 14 15:36:17 1997
T  N51 57.7040 W001 02.8239 Thu Aug 14 15:36:38 1997
T  N51 57.7336 W001 02.7949 Thu Aug 14 15:36:59 1997
T  N51 57.7603 W001 02.8026 Thu Aug 14 15:37:20 1997
T  N51 57.4873 W001 03.0798 Thu Aug 14 15:37:40 1997
T  N51 57.1426 W001 03.4312 Thu Aug 14 15:38:00 1997
T  N51 56.8159 W001 03.8120 Thu Aug 14 15:38:20 1997
T  N51 56.4773 W001 04.1496 Thu Aug 14 15:38:40 1997
T  N51 56.1316 W001 04.4876 Thu Aug 14 15:39:00 1997
T  N51 55.7721 W001 04.8368 Thu Aug 14 15:39:21 1997
T  N51 55.4062 W001 05.2231 Thu Aug 14 15:39:42 1997
T  N51 55.0457 W001 05.5829 Thu Aug 14 15:40:03 1997
T  N51 54.7100 W001 05.9115 Thu Aug 14 15:40:23 1997
T  N51 54.3604 W001 06.2163 Thu Aug 14 15:40:44 1997
T  N51 53.9796 W001 06.5804 Thu Aug 14 15:41:04 1997
T  N51 53.5715 W001 06.9299 Thu Aug 14 15:41:25 1997
T  N51 53.2033 W001 07.2225 Thu Aug 14 15:41:46 1997
T  N51 52.8402 W001 07.4703 Thu Aug 14 15:42:06 1997
T  N51 52.4437 W001 07.7043 Thu Aug 14 15:42:27 1997
T  N51 52.0497 W001 07.8653 Thu Aug 14 15:42:48 1997
T  N51 51.7008 W001 07.9721 Thu Aug 14 15:43:08 1997
T  N51 51.8093 W001 07.9164 Thu Aug 14 15:43:29 1997
T  N51 51.6374 W001 07.9332 Thu Aug 14 15:43:50 1997
T  N51 51.5885 W001 07.6441 Thu Aug 14 15:44:11 1997
T  N51 51.6757 W001 07.6644 Thu Aug 14 15:44:31 1997
T  N51 51.3613 W001 07.5038 Thu Aug 14 15:44:52 1997
T  N51 51.0056 W001 07.7803 Thu Aug 14 15:45:13 1997
T  N51 50.7082 W001 08.2232 Thu Aug 14 15:45:34 1997
T  N51 50.4446 W001 08.6178 Thu Aug 14 15:45:54 1997
T  N51 50.1546 W001 09.0478 Thu Aug 14 15:46:15 1997
T  N51 50.2206 W001 08.9770 Thu Aug 14 15:46:36 1997
T  N51 50.2399 W001 09.0401 Thu Aug 14 15:46:56 1997
T  N51 50.1395 W001 09.0285 Thu Aug 14 15:47:17 1997
T  N51 50.0696 W001 08.8170 Thu Aug 14 15:47:38 1997
T  N51 49.7880 W001 09.2113 Thu Aug 14 15:47:59 1997
T  N51 49.4742 W001 09.6716 Thu Aug 14 15:48:20 1997
T  N51 49.2399 W001 10.0475 Thu Aug 14 15:48:40 1997
T  N51 48.9859 W001 10.4489 Thu Aug 14 15:49:00 1997
T  N51 48.7162 W001 10.8647 Thu Aug 14 15:49:21 1997
T  N51 48.4754 W001 11.1863 Thu Aug 14 15:49:41 1997
T  N51 48.4143 W001 11.3742 Thu Aug 14 15:50:02 1997
T  N51 48.3438 W001 11.2104 Thu Aug 14 15:50:23 1997
T  N51 48.3283 W001 11.0157 Thu Aug 14 15:50:44 1997
T  N51 48.3628 W001 10.9516 Thu Aug 14 15:51:05 1997
T  N51 48.4040 W001 10.9201 Thu Aug 14 15:51:26 1997
T  N51 48.4123 W001 10.9651 Thu Aug 14 15:51:47 1997
T  N51 48.3728 W001 10.9864 Thu Aug 14 15:52:07 1997
T  N51 48.2839 W001 10.9426 Thu Aug 14 15:52:28 1997
T  N51 48.3026 W001 10.8267 Thu Aug 14 15:52:49 1997
T  N51 48.3100 W001 10.7775 Thu Aug 14 15:53:10 1997
T  N51 48.3216 W001 10.7350 Thu Aug 14 15:53:31 1997
T  N51 48.3560 W001 10.7302 Thu Aug 14 15:53:51 1997
T  N51 48.3370 W001 10.8238 Thu Aug 14 15:54:11 1997
T  N51 48.0840 W001 10.6748 Thu Aug 14 15:54:32 1997
T  N51 47.6576 W001 10.8972 Thu Aug 14 15:54:53 1997
T  N51 47.2533 W001 11.0649 Thu Aug 14 15:55:14 1997
T  N51 46.8832 W001 11.3234 Thu Aug 14 15:55:34 1997
T  N51 46.4779 W001 11.5056 Thu Aug 14 15:55:54 1997
T  N51 46.0917 W001 11.6578 Thu Aug 14 15:56:15 1997
T  N51 45.6993 W001 11.8599 Thu Aug 14 15:56:36 1997
T  N51 45.2890 W001 11.9858 Thu Aug 14 15:56:56 1997
T  N51 44.9407 W001 12.0344 Thu Aug 14 15:57:17 1997
T  N51 44.5191 W001 12.1811 Thu Aug 14 15:57:38 1997
T  N51 44.1074 W001 12.3556 Thu Aug 14 15:57:58 1997
T  N51 43.6706 W001 12.4728 Thu Aug 14 15:58:19 1997
T  N51 43.2445 W001 12.5722 Thu Aug 14 15:58:40 1997
T  N51 42.8344 W001 12.6314 Thu Aug 14 15:59:01 1997
T  N51 42.3996 W001 12.6359 Thu Aug 14 15:59:21 1997
T  N51 41.9573 W001 12.6379 Thu Aug 14 15:59:41 1997
T  N51 41.5582 W001 12.6089 Thu Aug 14 16:00:02 1997
T  N51 41.1414 W001 12.5709 Thu Aug 14 16:00:23 1997
T  N51 40.8517 W001 12.4206 Thu Aug 14 16:00:43 1997
T  N51 40.8884 W001 12.4338 Thu Aug 14 16:01:04 1997
T  N51 40.9441 W001 12.3704 Thu Aug 14 16:01:24 1997
T  N51 40.9776 W001 12.2787 Thu Aug 14 16:01:45 1997
T  N51 40.9792 W001 12.1531 Thu Aug 14 16:02:05 1997
T  N51 40.8781 W001 12.1110 Thu Aug 14 16:02:25 1997
T  N51 40.8852 W001 12.1445 Thu Aug 14 16:02:45 1997
T  N51 40.9415 W001 12.0968 Thu Aug 14 16:03:06 1997
T  N51 41.0117 W001 12.0218 Thu Aug 14 16:03:27 1997
T  N51 40.9248 W001 11.7595 Thu Aug 14 16:03:48 1997
T  N51 40.9106 W001 11.7331 Thu Aug 14 16:04:08 1997
T  N51 40.8949 W001 11.7875 Thu Aug 14 16:04:28 1997
T  N51 40.9303 W001 11.8432 Thu Aug 14 16:04:49 1997
T  N51 40.9969 W001 11.7975 Thu Aug 14 16:05:09 1997
T  N51 41.0535 W001 11.7321 Thu Aug 14 16:05:29 1997
T  N51 40.7619 W001 11.9832 Thu Aug 14 16:05:49 1997
T  N51 40.3973 W001 12.3031 Thu Aug 14 16:06:10 1997
T  N51 40.0178 W001 12.5793 Thu Aug 14 16:06:31 1997
T  N51 39.6538 W001 12.8049 Thu Aug 14 16:06:51 1997
T  N51 39.2846 W001 12.9407 Thu Aug 14 16:07:11 1997
T  N51 38.8980 W001 12.9971 Thu Aug 14 16:07:31 1997
T  N51 38.5076 W001 12.9369 Thu Aug 14 16:07:52 1997
T  N51 38.0692 W001 12.8226 Thu Aug 14 16:08:13 1997
T  N51 37.6959 W001 12.6469 Thu Aug 14 16:08:33 1997
T  N51 37.3083 W001 12.4374 Thu Aug 14 16:08:53 1997
T  N51 36.9379 W001 12.5230 Thu Aug 14 16:09:14 1997
T  N51 36.5481 W001 12.6881 Thu Aug 14 16:09:35 1997
T  N51 36.1264 W001 12.8519 Thu Aug 14 16:09:56 1997
T  N51 35.6945 W001 13.0392 Thu Aug 14 16:10:17 1997
T  N51 35.2732 W001 13.1702 Thu Aug 14 16:10:37 1997
T  N51 34.8943 W001 13.2810 Thu Aug 14 16:10:57 1997
T  N51 34.5023 W001 13.3704 Thu Aug 14 16:11:18 1997
T  N51 34.1750 W001 13.3965 Thu Aug 14 16:11:39 1997
T  N51 33.8647 W001 13.5378 Thu Aug 14 16:11:59 1997
T  N51 33.5724 W001 13.9150 Thu Aug 14 16:12:19 1997
T  N51 33.2538 W001 14.3187 Thu Aug 14 16:12:40 1997
T  N51 32.9390 W001 14.6312 Thu Aug 14 16:13:00 1997
T  N51 32.6410 W001 14.8893 Thu Aug 14 16:13:21 1997
T  N51 32.5840 W001 15.1632 Thu Aug 14 16:13:42 1997
T  N51 32.5547 W001 14.9910 Thu Aug 14 16:14:03 1997
T  N51 32.6664 W001 14.8703 Thu Aug 14 16:14:23 1997
T  N51 32.7060 W001 14.8426 Thu Aug 14 16:14:43 1997
T  N51 32.7906 W001 14.8546 Thu Aug 14 16:15:04 1997
T  N51 32.5676 W001 15.0251 Thu Aug 14 16:15:24 1997
T  N51 32.3246 W001 15.3918 Thu Aug 14 16:15:44 1997
T  N51 32.1266 W001 15.8163 Thu Aug 14 16:16:04 1997
T  N51 31.9071 W001 16.2392 Thu Aug 14 16:16:24 1997
T  N51 31.6944 W001 16.7478 Thu Aug 14 16:16:44 1997
T  N51 31.4649 W001 17.2708 Thu Aug 14 16:17:04 1997
T  N51 31.2508 W001 17.7401 Thu Aug 14 16:17:25 1997
T  N51 31.0023 W001 18.2219 Thu Aug 14 16:17:45 1997
T  N51 30.7487 W001 18.6738 Thu Aug 14 16:18:05 1997
T  N51 30.4635 W001 19.0945 Thu Aug 14 16:18:26 1997
T  N51 30.5720 W001 18.9986 Thu Aug 14 16:18:46 1997
T  N51 30.5891 W001 18.9834 Thu Aug 14 16:19:06 1997
T  N51 30.5550 W001 19.1148 Thu Aug 14 16:19:26 1997
T  N51 30.5118 W001 19.0394 Thu Aug 14 16:19:46 1997
T  N51 30.4896 W001 18.9181 Thu Aug 14 16:20:07 1997
T  N51 30.5424 W001 18.8035 Thu Aug 14 16:20:27 1997
T  N51 30.5894 W001 18.7697 Thu Aug 14 16:20:48 1997
T  N51 30.6254 W001 18.8116 Thu Aug 14 16:21:08 1997
T  N51 30.5997 W001 18.8994 Thu Aug 14 16:21:28 1997
T  N51 30.3866 W001 18.7102 Thu Aug 14 16:21:49 1997
T  N51 30.0342 W001 18.8080 Thu Aug 14 16:22:10 1997
T  N51 29.6418 W001 18.9522 Thu Aug 14 16:22:30 1997
T  N51 29.2479 W001 19.0607 Thu Aug 14 16:22:50 1997
T  N51 28.8285 W001 19.1441 Thu Aug 14 16:23:11 1997
T  N51 28.4181 W001 19.2651 Thu Aug 14 16:23:32 1997
T  N51 28.0071 W001 19.3665 Thu Aug 14 16:23:53 1997
T  N51 27.6372 W001 19.4704 Thu Aug 14 16:24:13 1997
T  N51 27.3131 W001 19.5985 Thu Aug 14 16:24:33 1997
T  N51 27.0151 W001 19.1750 Thu Aug 14 16:24:54 1997
T  N51 26.7631 W001 18.5904 Thu Aug 14 16:25:15 1997
T  N51 26.5329 W001 18.0265 Thu Aug 14 16:25:36 1997
T  N51 26.2925 W001 17.4884 Thu Aug 14 16:25:56 1997
T  N51 26.0476 W001 16.9296 Thu Aug 14 16:26:16 1997
T  N51 25.8132 W001 16.3609 Thu Aug 14 16:26:36 1997
T  N51 25.5590 W001 15.7506 Thu Aug 14 16:26:57 1997
T  N51 25.3079 W001 15.1487 Thu Aug 14 16:27:17 1997
T  N51 25.0736 W001 14.5578 Thu Aug 14 16:27:37 1997
T  N51 24.8116 W001 13.8845 Thu Aug 14 16:27:58 1997
T  N51 24.5969 W001 13.2497 Thu Aug 14 16:28:19 1997
T  N51 24.4028 W001 12.7460 Thu Aug 14 16:28:40 1997
T  N51 24.3677 W001 12.8406 Thu Aug 14 16:29:00 1997
T  N51 24.2902 W001 12.3508 Thu Aug 14 16:29:21 1997
T  N51 24.0571 W001 11.8947 Thu Aug 14 16:29:41 1997
T  N51 23.8576 W001 11.4660 Thu Aug 14 16:30:01 1997
T  N51 23.9467 W001 11.4734 Thu Aug 14 16:30:22 1997
T  N51 23.7160 W001 11.0324 Thu Aug 14 16:30:42 1997
T  N51 23.3809 W001 10.6935 Thu Aug 14 16:31:02 1997
T  N51 23.0043 W001 10.2590 Thu Aug 14 16:31:23 1997
T  N51 22.5891 W001 09.8917 Thu Aug 14 16:31:44 1997
T  N51 22.1398 W001 09.8016 Thu Aug 14 16:32:05 1997
T  N51 21.7371 W001 09.6597 Thu Aug 14 16:32:26 1997
T  N51 21.3074 W001 09.4768 Thu Aug 14 16:32:46 1997
T  N51 20.9019 W001 09.2457 Thu Aug 14 16:33:06 1997
T  N51 20.5121 W001 08.8836 Thu Aug 14 16:33:27 1997
T  N51 20.1503 W001 08.5244 Thu Aug 14 16:33:47 1997
T  N51 19.7522 W001 08.1855 Thu Aug 14 16:34:07 1997
T  N51 19.3241 W001 07.8231 Thu Aug 14 16:34:28 1997
T  N51 18.8832 W001 07.4201 Thu Aug 14 16:34:49 1997
T  N51 18.4676 W001 07.0371 Thu Aug 14 16:35:10 1997
T  N51 18.0495 W001 06.6966 Thu Aug 14 16:35:31 1997
T  N51 17.5819 W001 06.3113 Thu Aug 14 16:35:52 1997
T  N51 17.1454 W001 05.9405 Thu Aug 14 16:36:12 1997
T  N51 16.6777 W001 05.5424 Thu Aug 14 16:36:33 1997
T  N51 16.1946 W001 05.1951 Thu Aug 14 16:36:54 1997
T  N51 15.7080 W001 04.7940 Thu Aug 14 16:37:15 1997
T  N51 15.2435 W001 04.4339 Thu Aug 14 16:37:35 1997
T  N51 14.7343 W001 04.0495 Thu Aug 14 16:37:56 1997
T  N51 14.1958 W001 03.6343 Thu Aug 14 16:38:17 1997
T  N51 13.6615 W001 03.2343 Thu Aug 14 16:38:38 1997
T  N51 13.1318 W001 02.8603 Thu Aug 14 16:38:58 1997
T  N51 12.5289 W001 02.4805 Thu Aug 14 16:39:19 1997
T  N51 11.9624 W001 02.1483 Thu Aug 14 16:39:39 1997
T  N51 11.3287 W001 01.7952 Thu Aug 14 16:40:00 1997
T  N51 10.9872 W001 01.2271 Thu Aug 14 16:40:20 1997
T  N51 11.0300 W001 00.6622 Thu Aug 14 16:40:41 1997
T  N51 11.3110 W001 00.7804 Thu Aug 14 16:41:02 1997
T  N51 11.3113 W001 01.2368 Thu Aug 14 16:41:22 1997
T  N51 11.3258 W001 01.3343 Thu Aug 14 16:41:43 1997
T  N51 11.3251 W001 01.3349 Thu Aug 14 16:41:46 1997
